ID,light_brown,dark_brown,black,blue_gray,red,white
SYNSKIN_0030828,0,0,0,1,0,0
SYNSKIN_0032871,1,1,0,0,1,0
SYNSKIN_0026847,1,0,0,0,0,1
SYNSKIN_0028879,0,0,0,1,0,1
SYNSKIN_0028732,1,0,1,0,0,0
SYNSKIN_0030945,1,1,0,0,0,1
SYNSKIN_0028153,0,1,1,1,0,1
SYNSKIN_0024611,1,1,1,1,0,1
SYNSKIN_0033014,1,1,1,0,0,0
SYNSKIN_0030906,0,0,0,1,0,0
SYNSKIN_0025026,1,0,1,0,0,0
SYNSKIN_0034138,0,1,1,0,0,0
SYNSKIN_0032729,1,0,0,0,0,1
SYNSKIN_0026951,0,1,1,1,0,0
SYNSKIN_0026994,1,0,1,0,0,0
SYNSKIN_0028138,1,0,0,1,0,1
SYNSKIN_0033977,1,0,0,0,0,0
SYNSKIN_0033095,0,1,0,0,1,0
SYNSKIN_0026430,1,1,0,1,0,0
SYNSKIN_0030661,0,1,1,1,0,0
SYNSKIN_0029462,0,0,1,0,0,0
SYNSKIN_0027107,1,0,0,0,0,1
SYNSKIN_0026734,0,0,0,1,0,1
SYNSKIN_0027239,0,1,1,1,0,0
SYNSKIN_0026226,0,1,0,1,0,1
SYNSKIN_0031366,0,1,1,1,0,0
SYNSKIN_0029868,1,1,0,0,0,0
SYNSKIN_0028515,1,1,0,1,0,0
SYNSKIN_0025576,1,1,1,1,0,1
SYNSKIN_0033347,0,1,1,0,0,0
SYNSKIN_0032119,1,1,1,0,0,0
SYNSKIN_0031920,1,1,1,0,0,0
SYNSKIN_0033684,0,0,1,1,0,0
SYNSKIN_0031399,0,1,1,0,1,0
SYNSKIN_0028101,1,1,1,1,0,0
SYNSKIN_0032989,0,0,0,1,1,0
SYNSKIN_0029221,1,0,0,1,0,0
SYNSKIN_0024514,0,0,0,1,0,1
SYNSKIN_0030687,0,1,1,1,0,0
SYNSKIN_0033159,0,0,1,0,0,0
SYNSKIN_0029251,0,1,1,0,1,0
SYNSKIN_0030331,1,1,1,1,0,1
SYNSKIN_0033364,1,0,1,0,0,0
SYNSKIN_0034218,0,1,0,0,0,0
SYNSKIN_0030017,1,1,0,1,0,1
SYNSKIN_0032650,1,1,1,1,0,0
SYNSKIN_0031989,0,1,1,1,0,1
SYNSKIN_0029105,0,1,0,1,0,1
SYNSKIN_0024955,1,1,0,0,1,0
SYNSKIN_0032605,1,0,0,1,0,0
SYNSKIN_0028507,1,0,0,1,0,1
SYNSKIN_0028801,1,1,1,0,0,0
SYNSKIN_0029662,1,1,1,1,0,0
SYNSKIN_0027126,0,1,1,0,0,0
SYNSKIN_0025875,0,1,0,0,0,0
SYNSKIN_0026216,0,1,0,1,0,1
SYNSKIN_0028791,1,0,0,0,0,0
SYNSKIN_0029705,0,1,1,1,0,1
SYNSKIN_0025087,0,0,1,0,0,0
SYNSKIN_0033946,1,1,0,0,0,1
SYNSKIN_0031145,0,0,1,0,0,0
SYNSKIN_0027366,1,1,0,1,0,0
SYNSKIN_0025785,0,1,1,1,0,0
SYNSKIN_0029159,0,1,1,1,0,0
SYNSKIN_0032602,0,1,0,0,0,0
SYNSKIN_0027648,0,0,0,1,1,0
SYNSKIN_0025491,1,1,1,0,0,0
SYNSKIN_0027465,1,0,0,1,0,1
SYNSKIN_0027771,1,1,1,0,0,0
SYNSKIN_0027315,1,1,1,1,0,0
SYNSKIN_0024767,0,1,0,0,1,0
SYNSKIN_0033448,1,0,0,0,1,0
SYNSKIN_0027268,1,1,0,0,0,0
SYNSKIN_0029654,0,1,1,0,1,0
SYNSKIN_0030240,1,0,0,0,0,0
SYNSKIN_0026192,1,1,0,1,0,1
SYNSKIN_0024634,1,1,0,0,0,1
SYNSKIN_0030830,0,1,1,0,1,0
SYNSKIN_0031143,0,0,1,1,0,0
SYNSKIN_0024944,1,1,1,1,0,1
SYNSKIN_0028375,1,1,1,1,0,0
SYNSKIN_0030580,0,0,1,0,0,0
SYNSKIN_0033120,1,0,0,1,0,1
SYNSKIN_0028656,1,0,0,1,0,1
SYNSKIN_0033706,0,0,0,1,1,0
SYNSKIN_0028814,1,1,1,0,0,0
SYNSKIN_0029896,1,0,0,1,0,0
SYNSKIN_0028840,1,1,0,1,0,0
SYNSKIN_0031931,1,0,0,1,0,0
SYNSKIN_0025428,1,0,0,0,1,0
SYNSKIN_0027375,1,1,1,1,0,1
SYNSKIN_0031789,1,0,0,1,0,1
SYNSKIN_0029126,0,1,0,0,0,0
SYNSKIN_0026746,1,1,1,1,0,1
SYNSKIN_0032901,0,1,0,0,0,0
SYNSKIN_0032221,0,0,0,1,1,0
SYNSKIN_0031939,1,0,0,1,0,1
SYNSKIN_0032004,1,0,0,0,0,0
SYNSKIN_0027487,0,1,1,1,0,0
SYNSKIN_0034303,1,1,0,1,0,1
SYNSKIN_0032505,0,0,1,0,0,0
SYNSKIN_0029954,1,0,1,0,0,0
SYNSKIN_0028910,0,0,1,1,0,0
SYNSKIN_0031064,0,0,0,1,0,1
SYNSKIN_0031594,0,0,1,1,0,0
SYNSKIN_0031681,1,1,0,1,0,0
SYNSKIN_0028065,1,0,1,0,0,0
SYNSKIN_0027542,0,0,0,1,1,0
SYNSKIN_0028408,0,1,0,0,0,0
SYNSKIN_0033179,1,0,0,0,0,0
SYNSKIN_0030447,1,1,0,0,0,1
SYNSKIN_0025817,1,0,0,0,0,1
SYNSKIN_0029163,1,1,0,0,0,1
SYNSKIN_0028692,0,1,0,0,1,0
SYNSKIN_0028325,1,1,0,1,0,1
SYNSKIN_0031000,1,0,0,0,0,0
SYNSKIN_0032958,0,1,0,1,0,1
SYNSKIN_0029056,0,1,0,0,1,0
SYNSKIN_0028295,1,0,0,0,1,0
SYNSKIN_0025743,1,1,0,0,1,0
SYNSKIN_0032479,0,1,1,0,1,0
SYNSKIN_0030859,1,1,0,1,0,1
SYNSKIN_0033516,1,1,0,0,1,0
SYNSKIN_0029564,0,0,0,1,1,0
SYNSKIN_0032630,1,0,0,0,0,1
SYNSKIN_0032458,1,1,0,0,0,1
SYNSKIN_0024809,0,1,1,1,0,1
SYNSKIN_0028832,0,1,1,0,1,0
SYNSKIN_0028457,1,0,0,0,0,0
SYNSKIN_0033040,0,1,1,1,0,0
SYNSKIN_0027717,1,1,0,1,0,0
SYNSKIN_0026352,0,1,1,0,0,0
SYNSKIN_0025008,1,0,0,0,0,0
SYNSKIN_0026280,1,0,0,0,0,1
SYNSKIN_0028388,0,1,0,1,0,1
SYNSKIN_0029209,1,1,0,0,0,0
SYNSKIN_0027089,1,0,1,0,0,0
SYNSKIN_0031540,1,0,0,0,1,0
SYNSKIN_0030104,0,0,1,1,0,0
SYNSKIN_0029029,1,1,0,0,0,1
SYNSKIN_0029280,1,0,0,1,0,1
SYNSKIN_0028420,1,1,0,1,0,1
SYNSKIN_0028764,1,1,1,1,0,0
SYNSKIN_0032823,0,1,1,0,0,0
SYNSKIN_0034096,0,1,0,0,1,0
SYNSKIN_0028561,0,0,0,1,1,0
SYNSKIN_0026973,0,0,0,1,0,0
SYNSKIN_0033564,1,1,1,1,0,0
SYNSKIN_0028848,0,1,0,0,1,0
SYNSKIN_0033675,1,1,0,1,0,0
SYNSKIN_0032864,1,1,1,1,0,1
SYNSKIN_0032694,0,0,1,1,0,0
SYNSKIN_0030395,1,1,0,0,1,0
SYNSKIN_0027011,1,1,0,1,0,0
SYNSKIN_0031432,0,1,0,0,0,0
SYNSKIN_0028537,1,0,0,1,0,0
SYNSKIN_0031475,0,0,1,1,0,0
SYNSKIN_0033029,1,1,1,0,0,0
SYNSKIN_0030573,0,1,1,0,0,0
SYNSKIN_0030704,1,0,0,0,1,0
SYNSKIN_0028161,1,1,0,0,0,0
SYNSKIN_0029789,0,0,0,1,1,0
SYNSKIN_0031237,1,0,1,0,0,0
SYNSKIN_0026048,0,1,1,1,0,1
SYNSKIN_0029529,1,0,0,1,0,1
SYNSKIN_0033250,1,0,0,1,0,1
SYNSKIN_0028555,1,1,0,1,0,0
SYNSKIN_0025039,0,1,0,1,1,1
SYNSKIN_0026502,0,0,1,0,0,0
SYNSKIN_0024408,0,1,1,1,0,0
SYNSKIN_0031710,0,0,1,1,0,0
SYNSKIN_0029757,0,1,1,1,0,0
SYNSKIN_0030569,0,1,1,1,0,0
SYNSKIN_0034011,1,0,0,1,0,1
SYNSKIN_0030938,1,0,1,0,0,0
SYNSKIN_0027584,1,0,0,0,0,1
SYNSKIN_0024492,1,1,1,0,0,0
SYNSKIN_0030738,1,1,0,1,0,1
SYNSKIN_0029890,0,1,1,1,0,0
SYNSKIN_0032638,0,0,1,1,0,0
SYNSKIN_0030691,0,0,0,1,0,1
SYNSKIN_0027137,1,1,0,0,1,0
SYNSKIN_0027991,0,1,1,1,0,0
SYNSKIN_0026983,0,1,1,1,0,0
SYNSKIN_0032926,0,0,1,0,0,0
SYNSKIN_0033574,1,0,0,1,0,0
SYNSKIN_0033167,1,1,0,1,0,0
SYNSKIN_0024803,1,0,0,1,0,0
SYNSKIN_0025327,0,0,0,1,0,0
SYNSKIN_0025503,1,0,0,0,1,0
SYNSKIN_0030141,0,0,0,1,1,0
SYNSKIN_0026850,0,1,1,1,0,0
SYNSKIN_0033805,0,1,1,1,0,0
SYNSKIN_0028456,1,1,0,1,0,1
SYNSKIN_0027633,0,1,0,0,0,0
SYNSKIN_0031445,0,1,0,0,0,0
SYNSKIN_0027846,0,1,1,1,0,0
SYNSKIN_0026422,1,1,0,0,0,0
SYNSKIN_0027671,0,1,1,1,0,0
SYNSKIN_0025397,0,0,1,0,0,0
SYNSKIN_0032313,1,1,1,1,0,0
SYNSKIN_0024902,0,1,0,0,1,0
SYNSKIN_0033916,1,1,1,0,0,0
SYNSKIN_0031603,0,1,0,1,0,1
SYNSKIN_0025312,0,1,1,1,0,0
SYNSKIN_0026131,1,1,1,1,0,0
SYNSKIN_0024873,0,0,1,1,0,0
SYNSKIN_0031305,1,0,0,1,0,1
SYNSKIN_0028309,0,1,1,1,0,1
SYNSKIN_0024470,0,1,1,0,0,0
SYNSKIN_0031877,1,1,0,0,1,0
SYNSKIN_0025650,0,0,1,1,0,0
SYNSKIN_0027437,0,0,0,1,1,0
SYNSKIN_0024964,0,0,0,1,1,0
SYNSKIN_0030125,0,1,0,0,0,0
SYNSKIN_0030931,0,1,1,0,0,0
SYNSKIN_0029317,0,1,1,0,1,0
SYNSKIN_0027760,0,1,1,1,0,0
SYNSKIN_0025109,1,0,0,0,1,0
SYNSKIN_0026496,0,1,1,1,0,0
SYNSKIN_0033941,0,1,1,1,0,0
SYNSKIN_0024622,0,0,1,1,0,0
SYNSKIN_0029684,0,1,0,0,1,0
SYNSKIN_0031494,0,0,0,1,1,0
SYNSKIN_0032971,0,1,1,0,0,0
SYNSKIN_0026421,0,1,1,0,0,0
SYNSKIN_0026326,1,0,1,0,0,0
SYNSKIN_0030531,0,1,0,0,0,0
SYNSKIN_0028046,0,1,1,0,0,0
SYNSKIN_0030418,1,0,0,0,1,0
SYNSKIN_0030051,0,1,0,1,0,1
SYNSKIN_0033320,1,1,1,0,0,0
SYNSKIN_0025398,0,1,1,1,0,0
SYNSKIN_0031127,1,1,0,1,0,0
SYNSKIN_0030459,1,1,0,0,0,0
SYNSKIN_0033554,1,1,1,1,0,1
SYNSKIN_0031898,0,0,1,0,0,0
SYNSKIN_0030376,0,1,0,1,0,1
SYNSKIN_0029773,0,1,1,1,0,0
SYNSKIN_0030171,1,1,0,0,0,0
SYNSKIN_0031777,0,1,1,1,0,0
SYNSKIN_0025841,0,0,0,1,0,0
SYNSKIN_0031429,0,0,1,1,0,0
SYNSKIN_0032844,0,1,1,1,0,0
SYNSKIN_0027908,1,1,1,0,0,0
SYNSKIN_0026217,0,0,0,1,0,1
SYNSKIN_0026429,1,0,0,1,0,1
SYNSKIN_0027464,0,1,0,0,1,0
SYNSKIN_0024915,0,0,0,1,0,0
SYNSKIN_0030139,0,1,1,1,0,0
SYNSKIN_0028919,0,0,0,1,1,0
SYNSKIN_0031635,0,1,0,1,0,1
SYNSKIN_0030731,1,1,0,0,0,0
SYNSKIN_0031224,1,0,0,1,0,1
SYNSKIN_0033017,0,0,0,1,0,0
SYNSKIN_0026487,0,1,0,0,1,0
SYNSKIN_0030256,1,1,0,0,0,0
SYNSKIN_0029403,1,0,0,1,0,1
SYNSKIN_0028255,0,1,0,1,1,1
SYNSKIN_0027081,1,0,0,0,1,0
SYNSKIN_0028428,1,0,0,0,0,1
SYNSKIN_0025515,1,0,1,0,0,0
SYNSKIN_0027842,1,0,0,0,0,1
SYNSKIN_0030877,0,1,1,0,1,0
SYNSKIN_0026278,1,0,0,1,0,0
SYNSKIN_0025777,0,1,1,1,0,0
SYNSKIN_0025611,1,0,0,1,0,1
SYNSKIN_0024859,0,1,0,0,0,0
SYNSKIN_0024472,1,1,1,1,0,1
SYNSKIN_0029704,1,1,0,1,0,1
SYNSKIN_0030471,1,0,1,0,0,0
SYNSKIN_0028874,1,1,0,0,0,0
SYNSKIN_0029147,1,1,0,1,0,1
SYNSKIN_0028501,0,1,0,0,0,0
SYNSKIN_0029844,1,0,0,1,0,1
SYNSKIN_0025238,0,1,0,0,0,0
SYNSKIN_0030663,1,0,1,0,0,0
SYNSKIN_0031452,1,1,1,1,0,1
SYNSKIN_0031200,1,0,0,0,0,0
SYNSKIN_0032195,1,0,0,0,1,0
SYNSKIN_0028510,1,0,0,0,1,0
SYNSKIN_0025993,1,0,1,0,0,0
SYNSKIN_0029155,1,0,0,1,0,1
SYNSKIN_0028577,0,1,0,0,0,0
SYNSKIN_0029947,0,1,1,1,0,0
SYNSKIN_0028061,0,1,1,1,0,0
SYNSKIN_0030126,0,1,1,1,0,0
SYNSKIN_0024919,1,1,0,0,0,1
SYNSKIN_0025333,0,1,0,1,1,1
SYNSKIN_0033836,1,1,0,1,0,0
SYNSKIN_0033391,1,0,0,0,0,1
SYNSKIN_0032344,1,0,0,1,0,0
SYNSKIN_0034041,0,0,1,1,0,0
SYNSKIN_0029842,0,1,1,0,1,0
SYNSKIN_0028940,1,1,0,0,0,1
SYNSKIN_0028570,0,0,0,1,0,1
SYNSKIN_0031146,1,1,0,1,0,0
SYNSKIN_0031292,1,0,0,0,0,0
SYNSKIN_0026465,1,1,1,1,0,1
SYNSKIN_0026398,1,0,0,1,0,0
SYNSKIN_0027511,0,1,0,0,0,0
SYNSKIN_0025665,0,0,1,1,0,0
SYNSKIN_0032986,1,0,1,0,0,0
SYNSKIN_0026246,0,1,1,1,0,0
SYNSKIN_0033877,0,1,1,1,0,0
SYNSKIN_0025472,1,1,1,0,0,0
SYNSKIN_0028652,1,0,0,0,0,1
SYNSKIN_0033399,0,1,0,0,1,0
SYNSKIN_0031548,0,1,0,1,0,1
SYNSKIN_0025415,1,0,0,0,1,0
SYNSKIN_0028245,0,1,1,0,1,0
SYNSKIN_0026773,1,1,0,0,0,0
SYNSKIN_0031830,1,0,0,1,0,0
SYNSKIN_0031858,0,1,0,1,0,1
SYNSKIN_0025652,0,1,0,0,1,0
SYNSKIN_0026666,1,1,1,0,0,0
SYNSKIN_0027983,1,0,0,1,0,1
SYNSKIN_0029043,1,1,1,1,0,1
SYNSKIN_0031907,1,1,0,1,0,0
SYNSKIN_0026931,0,0,0,1,0,1
SYNSKIN_0033182,0,1,0,1,0,1
SYNSKIN_0031444,0,1,0,0,0,0
SYNSKIN_0027298,1,1,0,0,0,0
SYNSKIN_0027031,0,1,1,0,0,0
SYNSKIN_0027879,0,0,0,1,0,0
SYNSKIN_0024341,1,1,1,1,0,0
SYNSKIN_0025296,0,0,1,1,0,0
SYNSKIN_0026820,0,1,1,1,0,0
SYNSKIN_0029889,0,0,0,1,1,0
SYNSKIN_0032262,1,1,0,1,0,1
SYNSKIN_0032104,1,0,0,0,0,1
SYNSKIN_0031660,0,1,1,1,0,1
SYNSKIN_0030176,0,0,0,1,0,0
SYNSKIN_0029991,1,1,0,0,1,0
SYNSKIN_0028130,1,1,0,0,1,0
SYNSKIN_0027913,1,1,0,1,0,1
SYNSKIN_0031672,0,1,1,1,0,0
SYNSKIN_0033267,0,1,0,1,1,1
SYNSKIN_0033494,0,1,0,0,1,0
SYNSKIN_0032611,0,0,0,1,0,1
SYNSKIN_0031950,1,1,0,0,0,0
SYNSKIN_0028201,0,0,0,1,0,0
SYNSKIN_0030248,1,0,1,0,0,0
SYNSKIN_0031574,1,1,0,0,0,0
SYNSKIN_0029076,0,1,1,1,0,0
SYNSKIN_0026344,0,0,1,1,0,0
SYNSKIN_0025457,0,1,1,1,0,0
SYNSKIN_0031892,1,0,0,0,1,0
SYNSKIN_0032197,0,1,1,1,0,0
SYNSKIN_0028463,1,1,0,0,0,0
SYNSKIN_0030729,1,1,0,1,0,0
SYNSKIN_0030449,1,1,1,1,0,0
SYNSKIN_0030772,0,1,1,1,0,0
SYNSKIN_0024979,1,0,0,1,0,1
SYNSKIN_0025297,1,1,0,1,0,1
SYNSKIN_0032331,0,1,1,0,1,0
SYNSKIN_0024655,1,1,1,1,0,1
SYNSKIN_0026996,1,1,0,1,0,0
SYNSKIN_0027190,0,1,0,0,1,0
SYNSKIN_0024426,1,1,0,0,1,0
SYNSKIN_0029945,0,1,0,1,1,1
SYNSKIN_0027348,1,1,0,0,1,0
SYNSKIN_0034184,1,1,1,0,0,0
SYNSKIN_0025300,1,1,0,1,0,1
SYNSKIN_0025768,0,1,1,1,0,1
SYNSKIN_0033002,0,1,1,1,0,1
SYNSKIN_0030024,1,0,0,0,1,0
SYNSKIN_0025607,1,1,0,1,0,1
SYNSKIN_0033121,1,1,0,0,1,0
SYNSKIN_0030648,1,0,0,0,1,0
SYNSKIN_0027317,0,1,1,0,1,0
SYNSKIN_0033287,1,1,0,1,0,1
SYNSKIN_0031516,0,1,1,0,0,0
SYNSKIN_0027326,0,1,1,0,1,0
SYNSKIN_0030136,1,0,0,0,0,0
SYNSKIN_0033505,1,1,0,0,0,0
SYNSKIN_0028384,0,1,0,0,1,0
SYNSKIN_0028477,0,1,1,1,0,0
SYNSKIN_0031502,1,1,0,0,0,0
SYNSKIN_0024556,0,0,0,1,0,1
SYNSKIN_0031014,0,1,1,1,0,0
SYNSKIN_0028110,1,1,0,0,0,1
SYNSKIN_0031705,0,1,1,0,1,0
SYNSKIN_0026741,1,0,0,0,0,1
SYNSKIN_0033630,0,1,0,0,1,0
SYNSKIN_0028539,0,1,0,0,0,0
SYNSKIN_0025500,0,0,0,1,0,1
SYNSKIN_0027036,0,0,0,1,0,0
SYNSKIN_0027763,1,0,0,1,0,1
SYNSKIN_0034097,0,0,0,1,0,0
SYNSKIN_0030499,0,0,0,1,1,0
SYNSKIN_0032027,0,1,0,1,0,1
SYNSKIN_0031043,0,0,1,1,0,0
SYNSKIN_0030040,0,0,1,1,0,0
SYNSKIN_0026106,1,0,0,0,1,0
SYNSKIN_0024673,0,1,0,0,0,0
SYNSKIN_0029119,1,0,0,0,0,1
SYNSKIN_0026459,0,1,1,0,0,0
SYNSKIN_0027062,0,1,1,1,0,0
SYNSKIN_0030994,1,0,0,0,0,0
SYNSKIN_0026507,0,0,1,1,0,0
SYNSKIN_0028023,0,1,1,1,0,0
SYNSKIN_0026826,0,1,1,0,0,0
SYNSKIN_0026515,0,1,1,1,0,1
SYNSKIN_0030437,0,0,1,1,0,0
SYNSKIN_0033139,1,1,0,1,0,0
SYNSKIN_0028111,0,1,0,1,1,1
SYNSKIN_0030287,0,1,1,1,0,0
SYNSKIN_0033398,0,0,0,1,1,0
SYNSKIN_0027636,1,0,1,0,0,0
SYNSKIN_0032312,0,1,1,1,0,0
SYNSKIN_0024675,1,1,0,1,0,1
SYNSKIN_0024670,1,1,1,1,0,0
SYNSKIN_0026714,0,1,1,0,0,0
SYNSKIN_0032660,0,0,1,0,0,0
SYNSKIN_0032590,0,1,1,1,0,1
SYNSKIN_0027275,0,1,1,1,0,0
SYNSKIN_0024333,1,0,0,1,0,0
SYNSKIN_0027425,0,1,1,1,0,1
SYNSKIN_0028894,0,1,1,1,0,0
SYNSKIN_0033517,1,0,0,1,0,0
SYNSKIN_0032399,1,1,0,1,0,0
SYNSKIN_0027453,0,1,1,1,0,0
SYNSKIN_0033986,1,1,0,0,0,1
SYNSKIN_0027504,1,0,0,0,1,0
SYNSKIN_0027415,0,0,0,1,1,0
SYNSKIN_0026509,1,1,1,1,0,1
SYNSKIN_0031282,0,1,0,0,0,0
SYNSKIN_0029098,1,1,0,0,0,1
SYNSKIN_0027299,0,1,1,0,1,0
SYNSKIN_0028452,0,1,0,0,0,0
SYNSKIN_0027322,1,1,1,1,0,1
SYNSKIN_0029053,1,1,1,1,0,1
SYNSKIN_0026805,0,1,0,0,0,0
SYNSKIN_0024613,1,1,0,0,1,0
SYNSKIN_0034298,0,0,0,1,0,1
SYNSKIN_0032182,0,1,0,1,1,1
SYNSKIN_0033281,1,1,0,0,0,0
SYNSKIN_0032561,1,1,0,1,0,0
SYNSKIN_0026094,0,0,1,1,0,0
SYNSKIN_0029224,0,1,0,1,1,1
SYNSKIN_0030856,1,1,0,1,0,0
SYNSKIN_0033677,0,0,1,0,0,0
SYNSKIN_0027009,1,0,0,1,0,0
SYNSKIN_0026599,1,0,0,0,0,1
SYNSKIN_0031796,0,0,0,1,0,1
SYNSKIN_0025670,1,1,1,1,0,1
SYNSKIN_0029243,0,1,0,0,0,0
SYNSKIN_0034071,1,0,1,0,0,0
SYNSKIN_0028763,1,0,0,0,1,0
SYNSKIN_0032887,0,1,1,1,0,1
SYNSKIN_0028787,1,1,1,1,0,1
SYNSKIN_0028969,1,0,0,0,0,0
SYNSKIN_0024956,1,0,0,1,0,0
SYNSKIN_0024419,1,1,1,0,0,0
SYNSKIN_0026860,1,1,1,1,0,0
SYNSKIN_0032703,1,1,0,0,1,0
SYNSKIN_0032060,1,1,0,1,0,1
SYNSKIN_0025840,0,1,0,0,1,0
SYNSKIN_0029746,1,1,0,0,1,0
SYNSKIN_0025427,1,0,0,1,0,0
SYNSKIN_0031578,1,1,0,1,0,1
SYNSKIN_0025892,1,0,0,1,0,0
SYNSKIN_0026167,1,0,1,0,0,0
SYNSKIN_0029677,0,1,0,0,1,0
SYNSKIN_0025555,0,0,1,0,0,0
SYNSKIN_0032797,0,0,0,1,0,0
SYNSKIN_0034009,1,1,1,0,0,0
SYNSKIN_0028565,1,1,0,0,1,0
SYNSKIN_0026925,1,1,1,0,0,0
SYNSKIN_0033122,1,1,0,0,0,0
SYNSKIN_0033606,1,1,1,1,0,1
SYNSKIN_0029599,1,1,0,0,1,0
SYNSKIN_0029291,1,1,0,0,0,0
SYNSKIN_0031242,1,1,0,0,0,1
SYNSKIN_0027301,0,0,1,0,0,0
SYNSKIN_0025218,0,1,1,0,0,0
SYNSKIN_0031513,0,1,0,1,1,1
SYNSKIN_0032937,1,0,0,0,0,0
SYNSKIN_0028120,1,1,0,0,0,1
SYNSKIN_0030699,1,0,0,0,0,1
SYNSKIN_0027356,0,1,1,1,0,1
SYNSKIN_0032050,0,1,1,1,0,0
SYNSKIN_0033973,0,0,0,1,0,0
SYNSKIN_0025886,1,1,0,1,0,1
SYNSKIN_0029892,0,1,0,0,0,0
SYNSKIN_0031121,0,0,0,1,0,1
SYNSKIN_0031913,1,0,0,1,0,0
SYNSKIN_0025539,0,0,0,1,0,0
SYNSKIN_0024382,1,0,0,0,0,0
SYNSKIN_0024466,1,1,0,0,1,0
SYNSKIN_0027071,1,1,1,1,0,1
SYNSKIN_0030050,0,0,0,1,0,0
SYNSKIN_0033141,1,1,1,1,0,0
SYNSKIN_0025408,1,1,1,0,0,0
SYNSKIN_0033419,0,1,1,0,0,0
SYNSKIN_0029497,0,1,1,0,1,0
SYNSKIN_0033083,0,1,1,0,1,0
SYNSKIN_0027968,1,1,1,1,0,0
SYNSKIN_0030943,0,0,0,1,0,0
SYNSKIN_0030504,0,0,0,1,1,0
SYNSKIN_0033224,0,0,1,1,0,0
SYNSKIN_0029646,0,0,0,1,0,1
SYNSKIN_0027139,0,0,0,1,1,0
SYNSKIN_0032454,1,1,1,1,0,0
SYNSKIN_0034226,1,0,1,0,0,0
SYNSKIN_0028136,1,0,0,1,0,0
SYNSKIN_0028060,1,1,0,0,1,0
SYNSKIN_0025298,1,0,0,0,0,0
SYNSKIN_0030703,0,0,0,1,0,0
SYNSKIN_0024748,0,1,0,1,1,1
SYNSKIN_0031874,1,0,0,0,0,0
SYNSKIN_0026811,0,1,0,0,1,0
SYNSKIN_0030861,0,0,1,1,0,0
SYNSKIN_0029624,1,1,0,1,0,1
SYNSKIN_0030790,0,1,1,0,1,0
SYNSKIN_0024467,1,1,0,0,0,0
SYNSKIN_0034013,0,0,1,0,0,0
SYNSKIN_0025653,0,0,0,1,0,1
SYNSKIN_0024334,0,1,0,0,0,0
SYNSKIN_0030012,0,1,1,0,0,0
SYNSKIN_0028850,0,1,0,1,1,1
SYNSKIN_0024920,1,1,0,0,1,0
SYNSKIN_0027488,1,0,0,0,1,0
SYNSKIN_0025633,0,1,1,1,0,0
SYNSKIN_0028896,1,1,0,1,0,0
SYNSKIN_0033361,1,0,0,1,0,1
SYNSKIN_0032339,1,0,0,0,0,1
SYNSKIN_0029791,0,1,1,1,0,0
SYNSKIN_0032036,0,1,1,1,0,0
SYNSKIN_0026273,1,1,1,1,0,0
SYNSKIN_0032260,0,1,1,1,0,1
SYNSKIN_0025616,1,1,1,0,0,0
SYNSKIN_0025984,0,0,1,0,0,0
SYNSKIN_0024828,1,0,0,0,0,1
SYNSKIN_0030769,0,1,1,1,0,0
SYNSKIN_0032962,1,1,0,1,0,1
SYNSKIN_0029140,1,0,0,1,0,1
SYNSKIN_0033920,0,1,0,1,1,1
SYNSKIN_0024375,0,1,1,0,0,0
SYNSKIN_0033064,0,1,0,1,1,1
SYNSKIN_0031620,1,1,0,0,1,0
SYNSKIN_0032369,1,0,0,1,0,0
SYNSKIN_0033838,0,1,0,0,0,0
SYNSKIN_0028395,1,0,0,0,1,0
SYNSKIN_0030463,1,1,0,0,1,0
SYNSKIN_0033716,1,0,0,1,0,0
SYNSKIN_0027008,0,0,1,0,0,0
SYNSKIN_0029840,0,1,1,0,0,0
SYNSKIN_0033273,1,0,0,1,0,1
SYNSKIN_0027597,0,0,1,1,0,0
SYNSKIN_0026745,0,1,1,0,1,0
SYNSKIN_0024530,0,1,0,0,1,0
SYNSKIN_0027576,1,0,0,0,0,1
SYNSKIN_0028871,1,0,0,1,0,1
SYNSKIN_0029167,1,0,0,1,0,1
SYNSKIN_0030593,1,1,0,0,0,1
SYNSKIN_0028650,1,1,1,0,0,0
SYNSKIN_0026527,1,1,0,1,0,0
SYNSKIN_0026078,0,1,0,1,0,1
SYNSKIN_0025638,1,0,0,0,0,0
SYNSKIN_0027811,1,1,1,1,0,0
SYNSKIN_0024327,0,1,0,1,1,1
SYNSKIN_0026143,1,1,1,1,0,1
SYNSKIN_0032710,0,1,1,1,0,0
SYNSKIN_0030191,1,1,0,1,0,0
SYNSKIN_0033450,0,1,1,1,0,1
SYNSKIN_0026900,1,1,0,0,0,0
SYNSKIN_0026179,0,0,1,1,0,0
SYNSKIN_0033441,0,1,0,0,0,0
SYNSKIN_0028784,0,1,1,1,0,0
SYNSKIN_0024750,0,1,1,1,0,1
SYNSKIN_0031935,1,1,0,0,0,0
SYNSKIN_0030797,0,1,1,1,0,0
SYNSKIN_0032549,0,1,1,1,0,1
SYNSKIN_0031975,1,1,1,0,0,0
SYNSKIN_0027443,1,1,0,1,0,1
SYNSKIN_0028939,1,1,1,1,0,0
SYNSKIN_0024652,1,1,0,0,1,0
SYNSKIN_0029361,0,1,0,0,1,0
SYNSKIN_0026325,0,1,0,0,0,0
SYNSKIN_0031059,0,1,1,0,1,0
